HGDP01190 HGDP01190 Miao
HGDP01191 HGDP01191 Miao
HGDP01192 HGDP01192 Miao
HGDP01193 HGDP01193 Miao
HGDP01194 HGDP01194 Miao
HGDP01195 HGDP01195 Miao
HGDP01196 HGDP01196 Miao
HGDP01197 HGDP01197 Miao
HGDP01198 HGDP01198 Miao
HGDP01199 HGDP01199 Mandenka
HGDP01200 HGDP01200 Mandenka
HGDP01201 HGDP01201 Mandenka
HGDP01202 HGDP01202 Mandenka
HGDP01203 HGDP01203 Oroqen
HGDP01204 HGDP01204 Oroqen
HGDP01205 HGDP01205 Oroqen
HGDP01206 HGDP01206 Oroqen
HGDP01207 HGDP01207 Oroqen
HGDP01208 HGDP01208 Oroqen
HGDP01209 HGDP01209 Oroqen
HGDP01211 HGDP01211 Oroqen
HGDP01212 HGDP01212 Oroqen
HGDP01213 HGDP01213 Daur
HGDP01214 HGDP01214 Daur
HGDP01215 HGDP01215 Daur
HGDP01216 HGDP01216 Daur
HGDP01217 HGDP01217 Daur
HGDP01218 HGDP01218 Daur
HGDP01220 HGDP01220 Daur
HGDP01221 HGDP01221 Daur
HGDP01222 HGDP01222 Daur
HGDP01223 HGDP01223 Mongola
HGDP01224 HGDP01224 Mongola
HGDP01225 HGDP01225 Mongola
HGDP01226 HGDP01226 Mongola
HGDP01227 HGDP01227 Mongola
HGDP01228 HGDP01228 Mongola
HGDP01229 HGDP01229 Mongola
HGDP01230 HGDP01230 Mongola
HGDP01231 HGDP01231 Mongola
HGDP01232 HGDP01232 Mongola
HGDP01234 HGDP01234 Hezhen
HGDP01235 HGDP01235 Hezhen
HGDP01236 HGDP01236 Hezhen
HGDP01237 HGDP01237 Hezhen
HGDP01238 HGDP01238 Hezhen
HGDP01239 HGDP01239 Hezhen
HGDP01240 HGDP01240 Hezhen
HGDP01241 HGDP01241 Hezhen
HGDP01242 HGDP01242 Hezhen
HGDP01243 HGDP01243 Xibo
HGDP01244 HGDP01244 Xibo
HGDP01245 HGDP01245 Xibo
HGDP01246 HGDP01246 Xibo
HGDP01247 HGDP01247 Xibo
HGDP01248 HGDP01248 Xibo
HGDP01249 HGDP01249 Xibo
HGDP01250 HGDP01250 Xibo
HGDP01251 HGDP01251 Xibo
HGDP01253 HGDP01253 Mozabite
HGDP01254 HGDP01254 Mozabite
HGDP01255 HGDP01255 Mozabite
HGDP01256 HGDP01256 Mozabite
HGDP01257 HGDP01257 Mozabite
HGDP01258 HGDP01258 Mozabite
HGDP01259 HGDP01259 Mozabite
HGDP01260 HGDP01260 Mozabite
HGDP01261 HGDP01261 Mozabite
HGDP01262 HGDP01262 Mozabite
HGDP01263 HGDP01263 Mozabite
HGDP01264 HGDP01264 Mozabite
HGDP01265 HGDP01265 Mozabite
HGDP01266 HGDP01266 Mozabite
HGDP01267 HGDP01267 Mozabite
HGDP01268 HGDP01268 Mozabite
HGDP01269 HGDP01269 Mozabite
HGDP01272 HGDP01272 Mozabite
HGDP01273 HGDP01273 Mozabite
HGDP01274 HGDP01274 Mozabite
HGDP01275 HGDP01275 Mozabite
HGDP01276 HGDP01276 Mozabite
HGDP01277 HGDP01277 Mozabite
HGDP01278 HGDP01278 Mozabite
HGDP01279 HGDP01279 Mozabite
HGDP01280 HGDP01280 Mozabite
HGDP01282 HGDP01282 Mozabite
HGDP01283 HGDP01283 Mandenka
HGDP01284 HGDP01284 Mandenka
HGDP01285 HGDP01285 Mandenka
HGDP01286 HGDP01286 Mandenka
HGDP01287 HGDP01287 Han.NChina
HGDP01288 HGDP01288 Han.NChina
HGDP01289 HGDP01289 Han.NChina
HGDP01290 HGDP01290 Han.NChina
HGDP01291 HGDP01291 Han.NChina
HGDP01292 HGDP01292 Han.NChina
HGDP01293 HGDP01293 Han.NChina
HGDP01294 HGDP01294 Han.NChina
HGDP01295 HGDP01295 Han.NChina
HGDP01296 HGDP01296 Han.NChina
HGDP01297 HGDP01297 Uygur
HGDP01298 HGDP01298 Uygur
HGDP01299 HGDP01299 Uygur
HGDP01300 HGDP01300 Uygur
HGDP01301 HGDP01301 Uygur
HGDP01302 HGDP01302 Uygur
HGDP01303 HGDP01303 Uygur
HGDP01304 HGDP01304 Uygur
HGDP01305 HGDP01305 Uygur
HGDP01306 HGDP01306 Uygur
HGDP01307 HGDP01307 Dai
HGDP01308 HGDP01308 Dai
HGDP01309 HGDP01309 Dai
HGDP01310 HGDP01310 Dai
HGDP01311 HGDP01311 Dai
HGDP01312 HGDP01312 Dai
HGDP01313 HGDP01313 Dai
HGDP01314 HGDP01314 Dai
HGDP01315 HGDP01315 Dai
HGDP01316 HGDP01316 Dai
HGDP01317 HGDP01317 Lahu
HGDP01318 HGDP01318 Lahu
HGDP01319 HGDP01319 Lahu
HGDP01320 HGDP01320 Lahu
HGDP01321 HGDP01321 Lahu
HGDP01322 HGDP01322 Lahu
HGDP01323 HGDP01323 Lahu
HGDP01326 HGDP01326 Lahu
HGDP01327 HGDP01327 She
HGDP01328 HGDP01328 She
HGDP01329 HGDP01329 She
HGDP01330 HGDP01330 She
HGDP01331 HGDP01331 She
HGDP01332 HGDP01332 She
HGDP01333 HGDP01333 She
HGDP01334 HGDP01334 She
HGDP01335 HGDP01335 She
HGDP01336 HGDP01336 She
HGDP01337 HGDP01337 Naxi
HGDP01338 HGDP01338 Naxi
HGDP01339 HGDP01339 Naxi
HGDP01340 HGDP01340 Naxi
HGDP01341 HGDP01341 Naxi
HGDP01342 HGDP01342 Naxi
HGDP01345 HGDP01345 Naxi
HGDP01346 HGDP01346 Naxi
HGDP01347 HGDP01347 Tu
HGDP01348 HGDP01348 Tu
HGDP01349 HGDP01349 Tu
HGDP01350 HGDP01350 Tu
HGDP01351 HGDP01351 Tu
HGDP01352 HGDP01352 Tu
HGDP01353 HGDP01353 Tu
HGDP01354 HGDP01354 Tu
HGDP01355 HGDP01355 Tu
HGDP01356 HGDP01356 Tu
HGDP01357 HGDP01357 Basque
HGDP01358 HGDP01358 Basque
HGDP01359 HGDP01359 Basque
HGDP01360 HGDP01360 Basque
HGDP01361 HGDP01361 Basque
HGDP01362 HGDP01362 Basque
HGDP01363 HGDP01363 Basque
HGDP01364 HGDP01364 Basque
HGDP01365 HGDP01365 Basque
HGDP01366 HGDP01366 Basque
HGDP01367 HGDP01367 Basque
HGDP01368 HGDP01368 Basque
HGDP01369 HGDP01369 Basque
HGDP01370 HGDP01370 Basque
HGDP01371 HGDP01371 Basque
HGDP01372 HGDP01372 Basque
HGDP01373 HGDP01373 Basque
HGDP01374 HGDP01374 Basque
HGDP01375 HGDP01375 Basque
HGDP01376 HGDP01376 Basque
HGDP01377 HGDP01377 Basque
HGDP01378 HGDP01378 Basque
HGDP01379 HGDP01379 Basque
HGDP01380 HGDP01380 Basque
HGDP01381 HGDP01381 Adygei
HGDP01382 HGDP01382 Adygei
HGDP01383 HGDP01383 Adygei
HGDP01384 HGDP01384 Adygei
HGDP01385 HGDP01385 Adygei
HGDP01386 HGDP01386 Adygei
HGDP01387 HGDP01387 Adygei
HGDP01388 HGDP01388 Adygei
HGDP01396 HGDP01396 Adygei
HGDP01397 HGDP01397 Adygei
HGDP01398 HGDP01398 Adygei
HGDP01399 HGDP01399 Adygei
HGDP01400 HGDP01400 Adygei
HGDP01401 HGDP01401 Adygei
HGDP01402 HGDP01402 Adygei
HGDP01403 HGDP01403 Adygei
HGDP01404 HGDP01404 Adygei
HGDP01405 HGDP01405 BantuKenya
HGDP01406 HGDP01406 BantuKenya
HGDP01408 HGDP01408 BantuKenya
HGDP01411 HGDP01411 BantuKenya
HGDP01412 HGDP01412 BantuKenya
HGDP01414 HGDP01414 BantuKenya
HGDP01415 HGDP01415 BantuKenya
HGDP01416 HGDP01416 BantuKenya
HGDP01417 HGDP01417 BantuKenya
HGDP01418 HGDP01418 BantuKenya
HGDP01419 HGDP01419 BantuKenya
